seq	mot	start	end	strand	score	qual	mot.clust
ORR1B1	Nr5a2(NR)/mES-Nr5a2-ChIP-Seq(GSE19019)	104	113	-	4.89177751024663	proto	15
ORR1B1	Oct11(POU,Homeobox)/NCIH1048-POU2F3-ChIP-seq(GSE115123)	7	16	+	5.22198583588689	proto	56
ORR1B1	Oct6(POU,Homeobox)/NPC-Pou3f1-ChIP-Seq(GSE35496)	279	290	+	5.91954681498815	proto	56
ORR1B1	OCT:OCT(POU,Homeobox)/NPC-OCT6-ChIP-Seq(GSE43916)	36	50	+	5.09551164803522	proto	60
ORR1B1	OCT:OCT(POU,Homeobox)/NPC-OCT6-ChIP-Seq(GSE43916)	35	49	-	5.27670823317188	proto	60
ORR1B1	Olig2(bHLH)/Neuron-Olig2-ChIP-Seq(GSE30882)	209	218	+	5.30950385577675	proto	8
ORR1B1	Olig2(bHLH)/Neuron-Olig2-ChIP-Seq(GSE30882)	255	264	+	4.15652426011826	proto	8
ORR1B1	Otx2(Homeobox)/EpiLC-Otx2-ChIP-Seq(GSE56098)	306	315	+	3.59343201057529	proto	53
ORR1B1	Otx2(Homeobox)/EpiLC-Otx2-ChIP-Seq(GSE56098)	375	384	+	3.48019840876124	proto	53
ORR1B1	PAX5(Paired,Homeobox)/GM12878-PAX5-ChIP-Seq(GSE32465)	245	260	-	3.68653189991982	proto	63
ORR1B1	PAX5(Paired,Homeobox),condensed/GM12878-PAX5-ChIP-Seq(GSE32465)	262	275	+	5.86746255519564	proto	65
ORR1B1	PAX5(Paired,Homeobox),condensed/GM12878-PAX5-ChIP-Seq(GSE32465)	114	127	-	4.99597280363849	proto	65
ORR1B1	Pax8(Paired,Homeobox)/Thyroid-Pax8-ChIP-Seq(GSE26938)	191	205	+	7.00781685044724	proto	63
ORR1B1	Pax8(Paired,Homeobox)/Thyroid-Pax8-ChIP-Seq(GSE26938)	242	256	+	4.37881619115005	proto	63
ORR1B1	Pax8(Paired,Homeobox)/Thyroid-Pax8-ChIP-Seq(GSE26938)	246	260	+	5.7665971718026	proto	63
ORR1B1	Pax8(Paired,Homeobox)/Thyroid-Pax8-ChIP-Seq(GSE26938)	259	273	-	4.36528952352744	proto	63
ORR1B1	PBX2(Homeobox)/K562-PBX2-ChIP-Seq(Encode)	283	294	+	4.09723542003243	proto	42
ORR1B1	Pbx3(Homeobox)/GM12878-PBX3-ChIP-Seq(GSE32465)	61	72	-	5.24105173475373	proto	41
ORR1B1	PGR(NR)/EndoStromal-PGR-ChIP-Seq(GSE69539)	177	191	+	4.3723251026459	proto	22
ORR1B1	PGR(NR)/EndoStromal-PGR-ChIP-Seq(GSE69539)	179	193	-	5.14928998079717	proto	22
ORR1B1	Phox2a(Homeobox)/Neuron-Phox2a-ChIP-Seq(GSE31456)	318	329	+	3.93329055217195	proto	49
ORR1B1	Pit1(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)	10	19	+	4.51023414974892	proto	60
ORR1B1	Pit1(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)	156	165	+	3.30480525028365	proto	60
ORR1B1	Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)	292	299	+	3.13730871309363	proto	53
ORR1B1	Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)	308	315	+	5.65901595927115	mot	53
ORR1B1	Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)	376	383	+	3.288434428218	proto	53
ORR1B1	Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)	377	384	+	4.68783896403256	proto	53
ORR1B1	Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)	378	385	+	2.52307633671983	proto	53
ORR1B1	Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)	138	145	-	4.70385655582967	mot	53
ORR1B1	Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)	204	211	-	2.97821265056441	proto	53
ORR1B1	Pknox1(Homeobox)/ES-Prep1-ChIP-Seq(GSE63282)	61	72	-	4.86127172736663	proto	41
ORR1B1	PPARa(NR),DR1/Liver-Ppara-ChIP-Seq(GSE47954)	218	232	-	3.76893815777457	proto	14
ORR1B1	PPARa(NR),DR1/Liver-Ppara-ChIP-Seq(GSE47954)	293	307	-	4.38435952542259	proto	14
ORR1B1	PPARE(NR),DR1/3T3L1-Pparg-ChIP-Seq(GSE13511)	150	163	+	3.63170800618611	proto	14
ORR1B1	PRDM10(Zf)/HEK293-PRDM10.eGFP-ChIP-Seq(Encode)	16	27	-	3.89577747324642	proto	32
ORR1B1	PRDM10(Zf)/HEK293-PRDM10.eGFP-ChIP-Seq(Encode)	287	298	-	8.39380900514347	mot	32
ORR1B1	PRDM1(Zf)/Hela-PRDM1-ChIP-Seq(GSE31477)	221	232	+	4.16436468845553	proto	36
ORR1B1	PR(NR)/T47D-PR-ChIP-Seq(GSE31130)	112	126	+	2.86778868975457	proto	22
ORR1B1	PR(NR)/T47D-PR-ChIP-Seq(GSE31130)	156	170	+	3.63648332241102	proto	22
ORR1B1	PR(NR)/T47D-PR-ChIP-Seq(GSE31130)	177	191	+	5.88156300928333	mot	22
ORR1B1	PR(NR)/T47D-PR-ChIP-Seq(GSE31130)	179	193	+	4.19304478726278	proto	22
ORR1B1	PR(NR)/T47D-PR-ChIP-Seq(GSE31130)	217	231	+	5.94039540432488	mot	22
ORR1B1	PR(NR)/T47D-PR-ChIP-Seq(GSE31130)	238	252	+	3.90072232924848	proto	22
ORR1B1	PR(NR)/T47D-PR-ChIP-Seq(GSE31130)	350	364	+	4.09034777739967	proto	22
ORR1B1	PR(NR)/T47D-PR-ChIP-Seq(GSE31130)	158	172	-	3.70857105100818	proto	22
ORR1B1	PR(NR)/T47D-PR-ChIP-Seq(GSE31130)	179	193	-	6.93875588839254	mot	22
ORR1B1	PR(NR)/T47D-PR-ChIP-Seq(GSE31130)	181	195	-	5.31015134030858	proto	22
ORR1B1	PR(NR)/T47D-PR-ChIP-Seq(GSE31130)	219	233	-	5.3522018949235	proto	22
ORR1B1	PR(NR)/T47D-PR-ChIP-Seq(GSE31130)	279	293	-	2.87223127193838	proto	22
ORR1B1	PR(NR)/T47D-PR-ChIP-Seq(GSE31130)	352	366	-	4.14917572736024	proto	22
ORR1B1	PU.1:IRF8(ETS:IRF)/pDC-Irf8-ChIP-Seq(GSE66899)	301	312	+	4.92750477952038	proto	36
ORR1B1	PU.1:IRF8(ETS:IRF)/pDC-Irf8-ChIP-Seq(GSE66899)	221	232	-	4.92119537423013	proto	36
ORR1B1	PU.1-IRF(ETS:IRF)/Bcell-PU.1-ChIP-Seq(GSE21512)	116	127	+	4.47621926959732	proto	36
ORR1B1	PU.1-IRF(ETS:IRF)/Bcell-PU.1-ChIP-Seq(GSE21512)	359	370	-	5.90488301439793	proto	36
ORR1B1	PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)	114	123	+	11.0121771062409	mot	33
ORR1B1	RARa(NR)/K562-RARa-ChIP-Seq(Encode)	20	29	+	3.16739101258661	proto	15
ORR1B1	RARa(NR)/K562-RARa-ChIP-Seq(Encode)	51	60	+	4.58979192004716	proto	15
ORR1B1	RARa(NR)/K562-RARa-ChIP-Seq(Encode)	83	92	+	5.3541244017212	proto	15
ORR1B1	RARa(NR)/K562-RARa-ChIP-Seq(Encode)	103	112	+	5.3541244017212	proto	15
ORR1B1	RARa(NR)/K562-RARa-ChIP-Seq(Encode)	217	226	+	3.75599608319477	proto	15
ORR1B1	RARa(NR)/K562-RARa-ChIP-Seq(Encode)	286	295	+	3.5132182044501	proto	15
ORR1B1	RARa(NR)/K562-RARa-ChIP-Seq(Encode)	291	300	+	5.16476288261467	proto	15
ORR1B1	RARa(NR)/K562-RARa-ChIP-Seq(Encode)	329	338	+	3.46351291392585	proto	15
ORR1B1	RARa(NR)/K562-RARa-ChIP-Seq(Encode)	344	353	+	3.5419073850864	proto	15
ORR1B1	RBPJ:Ebox(?,bHLH)/Panc1-Rbpj1-ChIP-Seq(GSE47459)	257	273	-	7.44147598747053	proto	8
ORR1B1	Rbpj1(?)/Panc1-Rbpj1-ChIP-Seq(GSE47459)	364	373	+	4.28461614551576	proto	108
ORR1B1	Reverb(NR),DR2/RAW-Reverba.biotin-ChIP-Seq(GSE45914)	113	128	+	5.41534463207856	proto	12
ORR1B1	Reverb(NR),DR2/RAW-Reverba.biotin-ChIP-Seq(GSE45914)	121	136	+	5.66846782173905	proto	12
ORR1B1	Reverb(NR),DR2/RAW-Reverba.biotin-ChIP-Seq(GSE45914)	349	364	+	5.35344407833476	proto	12
ORR1B1	Rfx1(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)	343	356	+	7.38915623526569	proto	28
ORR1B1	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)	344	358	+	5.59387460907213	proto	28
ORR1B1	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)	343	357	-	5.0096656777601	proto	28
ORR1B1	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)	342	357	+	5.17161597783898	proto	28
ORR1B1	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)	344	359	-	6.62401612786766	proto	28
ORR1B1	Rfx5(HTH)/GM12878-Rfx5-ChIP-Seq(GSE31477)	123	134	-	6.03563913069764	proto	29
ORR1B1	RORgt(NR)/EL4-RORgt.Flag-ChIP-Seq(GSE56019)	21	30	-	5.34662429689174	proto	11
ORR1B1	RORgt(NR)/EL4-RORgt.Flag-ChIP-Seq(GSE56019)	84	93	-	5.66977654642397	proto	11
ORR1B1	RORgt(NR)/EL4-RORgt.Flag-ChIP-Seq(GSE56019)	104	113	-	5.66977654642397	proto	11
ORR1B1	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)	3	12	-	4.56902072387744	proto	79
ORR1B1	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)	81	90	-	3.67277283461885	proto	79
ORR1B1	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)	101	110	-	3.67277283461885	proto	79
ORR1B1	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)	2	11	-	8.14198069036018	mot	79
ORR1B1	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)	80	89	-	4.79208793694979	proto	79
ORR1B1	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)	100	109	-	4.79208793694979	proto	79
ORR1B1	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)	143	152	-	5.82575070823603	proto	79
ORR1B1	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)	79	90	-	5.84320048066483	proto	79
ORR1B1	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)	99	110	-	5.84320048066483	proto	79
ORR1B1	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)	127	138	-	5.65420343911079	proto	79
ORR1B1	RUNX-AML(Runt)/CD4+-PolII-ChIP-Seq(Barski_et_al.)	2	11	+	4.1967939732545	proto	79
ORR1B1	RUNX-AML(Runt)/CD4+-PolII-ChIP-Seq(Barski_et_al.)	36	45	+	3.97040936655662	proto	79
ORR1B1	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)	251	258	+	2.69140206796561	proto	7
ORR1B1	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)	294	301	+	3.52300879486623	proto	7
ORR1B1	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)	36	43	-	3.36552108813091	proto	7
ORR1B1	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)	191	198	-	3.00468655929805	proto	7
ORR1B1	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)	211	218	-	3.86434707127078	proto	7
ORR1B1	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)	257	264	-	4.16712941195312	proto	7
ORR1B1	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)	277	284	-	2.78697821408021	proto	7
ORR1B1	SF1(NR)/H295R-Nr5a1-ChIP-Seq(GSE44220)	349	358	+	3.87006118809236	proto	9
ORR1B1	SF1(NR)/H295R-Nr5a1-ChIP-Seq(GSE44220)	82	91	-	7.33449740202734	mot	9
ORR1B1	SF1(NR)/H295R-Nr5a1-ChIP-Seq(GSE44220)	102	111	-	7.33449740202734	mot	9
ORR1B1	SF1(NR)/H295R-Nr5a1-ChIP-Seq(GSE44220)	122	131	-	3.79467935758058	proto	9
ORR1B1	SF1(NR)/H295R-Nr5a1-ChIP-Seq(GSE44220)	136	145	-	3.40171704534553	proto	9
ORR1B1	SF1(NR)/H295R-Nr5a1-ChIP-Seq(GSE44220)	328	337	-	4.18715234644393	proto	9
ORR1B1	SF1(NR)/H295R-Nr5a1-ChIP-Seq(GSE44220)	343	352	-	5.48677537265768	proto	9
ORR1B1	Six2(Homeobox)/NephronProgenitor-Six2-ChIP-Seq(GSE39837)	301	312	+	4.27775154250363	proto	80
ORR1B1	Six2(Homeobox)/NephronProgenitor-Six2-ChIP-Seq(GSE39837)	372	383	+	4.33253751668785	proto	80
ORR1B1	Smad2(MAD)/ES-SMAD2-ChIP-Seq(GSE29422)	184	191	+	4.61904326258746	proto	97
ORR1B1	Smad2(MAD)/ES-SMAD2-ChIP-Seq(GSE29422)	194	201	+	5.10919832630224	proto	97
ORR1B1	Smad2(MAD)/ES-SMAD2-ChIP-Seq(GSE29422)	245	252	+	6.44146864311264	mot	97
ORR1B1	Smad2(MAD)/ES-SMAD2-ChIP-Seq(GSE29422)	249	256	+	4.08754707877026	proto	97
ORR1B1	Smad2(MAD)/ES-SMAD2-ChIP-Seq(GSE29422)	359	366	+	3.16953956888476	proto	97
ORR1B1	Smad3(MAD)/NPC-Smad3-ChIP-Seq(GSE36673)	39	46	+	4.06256068372758	proto	97
ORR1B1	Smad3(MAD)/NPC-Smad3-ChIP-Seq(GSE36673)	194	201	+	6.03215711372754	proto	97
ORR1B1	Smad3(MAD)/NPC-Smad3-ChIP-Seq(GSE36673)	245	252	+	6.21020240967171	mot	97
ORR1B1	Smad3(MAD)/NPC-Smad3-ChIP-Seq(GSE36673)	29	36	-	4.8642025902911	proto	97
ORR1B1	Smad4(MAD)/ESC-SMAD4-ChIP-Seq(GSE29422)	243	252	+	7.48987933565483	mot	97
ORR1B1	Snail1(Zf)/LS174T-SNAIL1.HA-ChIP-Seq(GSE127183)	76	85	-	6.43969694049356	proto	6
ORR1B1	Snail1(Zf)/LS174T-SNAIL1.HA-ChIP-Seq(GSE127183)	96	105	-	5.7857704730869	proto	6
ORR1B1	Snail1(Zf)/LS174T-SNAIL1.HA-ChIP-Seq(GSE127183)	116	125	-	3.42936586751842	proto	6
ORR1B1	Slug(Zf)/Mesoderm-Snai2-ChIP-Seq(GSE61475)	95	106	-	4.06116845533392	proto	6
ORR1B1	Sox10(HMG)/SciaticNerve-Sox3-ChIP-Seq(GSE35132)	86	95	+	5.14763606757373	proto	118
ORR1B1	Sox10(HMG)/SciaticNerve-Sox3-ChIP-Seq(GSE35132)	106	115	+	5.14763606757373	proto	118
ORR1B1	Sox10(HMG)/SciaticNerve-Sox3-ChIP-Seq(GSE35132)	126	135	+	4.03367704461564	proto	118
ORR1B1	Sox10(HMG)/SciaticNerve-Sox3-ChIP-Seq(GSE35132)	280	289	-	3.86535121898239	proto	118
ORR1B1	Sox17(HMG)/Endoderm-Sox17-ChIP-Seq(GSE61475)	280	289	-	4.53688965925646	proto	118
ORR1B1	Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)	141	148	+	3.48803773613404	proto	118
ORR1B1	Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)	282	289	-	3.91438581250189	proto	118
ORR1B1	Sox6(HMG)/Myotubes-Sox6-ChIP-Seq(GSE32627)	86	95	+	3.74959529571183	proto	118
ORR1B1	Sox6(HMG)/Myotubes-Sox6-ChIP-Seq(GSE32627)	106	115	+	3.74959529571183	proto	118
ORR1B1	Sox6(HMG)/Myotubes-Sox6-ChIP-Seq(GSE32627)	280	289	-	3.64205865905769	proto	118
ORR1B1	Sox9(HMG)/Limb-SOX9-ChIP-Seq(GSE73225)	81	92	+	4.84123990816983	proto	118
ORR1B1	Sox9(HMG)/Limb-SOX9-ChIP-Seq(GSE73225)	101	112	+	4.84123990816983	proto	118
ORR1B1	Sox9(HMG)/Limb-SOX9-ChIP-Seq(GSE73225)	121	132	+	3.79387802015333	proto	118
ORR1B1	Sox9(HMG)/Limb-SOX9-ChIP-Seq(GSE73225)	181	192	-	5.96241712004078	proto	118
ORR1B1	Sp1(Zf)/Promoter	77	88	-	5.84680018623994	proto	131
ORR1B1	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)	162	173	+	4.30610380861024	proto	131
ORR1B1	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)	60	71	-	4.38664343364698	proto	131
ORR1B1	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)	78	89	-	6.55583496539108	mot	131
ORR1B1	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)	98	109	-	5.60363752505368	proto	131
ORR1B1	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)	134	145	-	6.44484991923501	mot	131
ORR1B1	Sp5(Zf)/mES-Sp5.Flag-ChIP-Seq(GSE72989)	76	87	+	6.42546606164875	proto	131
ORR1B1	Sp5(Zf)/mES-Sp5.Flag-ChIP-Seq(GSE72989)	96	107	+	6.60675188556918	mot	131
ORR1B1	Sp5(Zf)/mES-Sp5.Flag-ChIP-Seq(GSE72989)	132	143	+	5.88496084319882	proto	131
ORR1B1	Sp5(Zf)/mES-Sp5.Flag-ChIP-Seq(GSE72989)	164	175	-	5.41106124365045	proto	131
ORR1B1	SpiB(ETS)/OCILY3-SPIB-ChIP-Seq(GSE56857)	112	123	+	7.40702429934107	proto	33
ORR1B1	CArG(MADS)/PUER-Srf-ChIP-Seq(Sullivan_et_al.)	382	393	+	3.85502638582384	proto	48
ORR1B1	CArG(MADS)/PUER-Srf-ChIP-Seq(Sullivan_et_al.)	331	342	-	4.35778260944002	proto	48
ORR1B1	Stat3(Stat)/mES-Stat3-ChIP-Seq(GSE11431)	268	277	+	5.26412151761283	proto	25
ORR1B1	Stat3(Stat)/mES-Stat3-ChIP-Seq(GSE11431)	112	121	-	3.79778958748633	proto	25
ORR1B1	Stat3(Stat)/mES-Stat3-ChIP-Seq(GSE11431)	269	278	-	4.77731813399995	proto	25
ORR1B1	STAT4(Stat)/CD4-Stat4-ChIP-Seq(GSE22104)	365	376	-	3.15998122637544	proto	25
ORR1B1	STAT6(Stat)/Macrophage-Stat6-ChIP-Seq(GSE38377)	233	242	+	4.21322720084763	proto	24
ORR1B1	TATA-Box(TBP)/Promoter	25	36	+	3.02030348060518	proto	48
ORR1B1	TATA-Box(TBP)/Promoter	332	343	+	3.75426029689579	proto	48
ORR1B1	TATA-Box(TBP)/Promoter	333	344	+	3.18139147542612	proto	48
ORR1B1	TATA-Box(TBP)/Promoter	334	345	+	3.11816653676757	proto	48
ORR1B1	TATA-Box(TBP)/Promoter	332	343	-	7.28536211111781	mot	48
ORR1B1	Tbet(T-box)/CD8-Tbet-ChIP-Seq(GSE33802)	121	130	+	5.16470642225096	proto	127
ORR1B1	Tbet(T-box)/CD8-Tbet-ChIP-Seq(GSE33802)	122	131	-	3.67272456090682	proto	127
ORR1B1	Tbox:Smad(T-box,MAD)/ESCd5-Smad2_3-ChIP-Seq(GSE29422)	303	314	+	5.30878005319417	proto	97
ORR1B1	Tbox:Smad(T-box,MAD)/ESCd5-Smad2_3-ChIP-Seq(GSE29422)	246	257	-	6.29115276003377	proto	97
ORR1B1	Tbr1(T-box)/Cortex-Tbr1-ChIP-Seq(GSE71384)	78	87	+	3.84619375459314	proto	127
ORR1B1	Tbr1(T-box)/Cortex-Tbr1-ChIP-Seq(GSE71384)	98	107	+	3.78268034887082	proto	127
ORR1B1	Tbr1(T-box)/Cortex-Tbr1-ChIP-Seq(GSE71384)	120	129	+	3.6086648771192	proto	127
ORR1B1	Tbr1(T-box)/Cortex-Tbr1-ChIP-Seq(GSE71384)	302	311	+	3.30179654367245	proto	127
ORR1B1	Tbr1(T-box)/Cortex-Tbr1-ChIP-Seq(GSE71384)	222	231	-	3.70753240369174	proto	127
ORR1B1	Tbr1(T-box)/Cortex-Tbr1-ChIP-Seq(GSE71384)	269	278	-	3.63244456149886	proto	127
ORR1B1	Tbr1(T-box)/Cortex-Tbr1-ChIP-Seq(GSE71384)	366	375	-	5.93432869765011	proto	127
ORR1B1	Tbx21(T-box)/GM12878-TBX21-ChIP-Seq(Encode)	6	15	+	3.8218976939962	proto	127
ORR1B1	Tbx21(T-box)/GM12878-TBX21-ChIP-Seq(Encode)	79	88	+	3.55051287074212	proto	127
ORR1B1	Tbx21(T-box)/GM12878-TBX21-ChIP-Seq(Encode)	99	108	+	3.55051287074212	proto	127
ORR1B1	Tbx21(T-box)/GM12878-TBX21-ChIP-Seq(Encode)	119	128	+	3.49083525036416	proto	127
ORR1B1	Tbx21(T-box)/GM12878-TBX21-ChIP-Seq(Encode)	365	374	-	4.23252449566573	proto	127
ORR1B1	Tbx5(T-box)/HL1-Tbx5.biotin-ChIP-Seq(GSE21529)	37	44	+	3.13943974189788	proto	127
ORR1B1	Tbx5(T-box)/HL1-Tbx5.biotin-ChIP-Seq(GSE21529)	63	70	+	3.40735884392145	proto	127
ORR1B1	Tbx5(T-box)/HL1-Tbx5.biotin-ChIP-Seq(GSE21529)	79	86	+	6.19933271797222	mot	127
ORR1B1	Tbx5(T-box)/HL1-Tbx5.biotin-ChIP-Seq(GSE21529)	99	106	+	6.19933271797222	mot	127
ORR1B1	Tbx5(T-box)/HL1-Tbx5.biotin-ChIP-Seq(GSE21529)	119	126	+	4.68723603202933	proto	127
ORR1B1	Tbx5(T-box)/HL1-Tbx5.biotin-ChIP-Seq(GSE21529)	121	128	+	3.76906856831701	proto	127
ORR1B1	Tbx5(T-box)/HL1-Tbx5.biotin-ChIP-Seq(GSE21529)	258	265	+	3.63197209266524	proto	127
ORR1B1	Tbx5(T-box)/HL1-Tbx5.biotin-ChIP-Seq(GSE21529)	357	364	+	4.57843218898724	proto	127
ORR1B1	Tbx5(T-box)/HL1-Tbx5.biotin-ChIP-Seq(GSE21529)	66	73	-	3.89690706924016	proto	127
ORR1B1	Tbx5(T-box)/HL1-Tbx5.biotin-ChIP-Seq(GSE21529)	223	230	-	4.89466039839261	proto	127
ORR1B1	Tbx5(T-box)/HL1-Tbx5.biotin-ChIP-Seq(GSE21529)	238	245	-	3.06352442272119	proto	127
ORR1B1	Tbx5(T-box)/HL1-Tbx5.biotin-ChIP-Seq(GSE21529)	367	374	-	3.72682988612392	proto	127
ORR1B1	Tbx6(T-box)/ESC-Tbx6-ChIP-Seq(GSE93524)	78	87	+	5.41663238757311	proto	127
ORR1B1	Tbx6(T-box)/ESC-Tbx6-ChIP-Seq(GSE93524)	98	107	+	4.89110061641743	proto	127
ORR1B1	Tbx6(T-box)/ESC-Tbx6-ChIP-Seq(GSE93524)	120	129	+	3.59721078889287	proto	127
ORR1B1	Tbx6(T-box)/ESC-Tbx6-ChIP-Seq(GSE93524)	65	74	-	3.56991748986753	proto	127
ORR1B1	Tbx6(T-box)/ESC-Tbx6-ChIP-Seq(GSE93524)	222	231	-	3.5495369071359	proto	127
ORR1B1	Tbx6(T-box)/ESC-Tbx6-ChIP-Seq(GSE93524)	366	375	-	3.24913171074902	proto	127
ORR1B1	Tcf3(HMG)/mES-Tcf3-ChIP-Seq(GSE11724)	141	150	-	7.60003033666634	proto	119
ORR1B1	TCF4(bHLH)/SHSY5Y-TCF4-ChIP-Seq(GSE96915)	34	43	+	5.48676175264392	proto	8
ORR1B1	TCFL2(HMG)/K562-TCF7L2-ChIP-Seq(GSE29196)	141	150	-	5.80483966815586	proto	119
ORR1B1	Tcf7(HMG)/GM12878-TCF7-ChIP-Seq(Encode)	142	153	+	4.1730882580543	proto	119
ORR1B1	TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)	41	50	+	4.7057353057464	proto	31
ORR1B1	TFE3(bHLH)/MEF-TFE3-ChIP-Seq(GSE75757)	32	43	-	4.63993302714825	proto	1
ORR1B1	Tgif1(Homeobox)/mES-Tgif1-ChIP-Seq(GSE55404)	123	130	+	3.83100816768043	proto	125
ORR1B1	Tgif1(Homeobox)/mES-Tgif1-ChIP-Seq(GSE55404)	222	229	+	3.78380390876167	proto	125
ORR1B1	Tgif1(Homeobox)/mES-Tgif1-ChIP-Seq(GSE55404)	245	252	+	2.58495188559201	proto	125
ORR1B1	Tgif1(Homeobox)/mES-Tgif1-ChIP-Seq(GSE55404)	260	267	+	2.60906504067842	proto	125
ORR1B1	Tgif1(Homeobox)/mES-Tgif1-ChIP-Seq(GSE55404)	305	312	+	3.42162932271709	proto	125
ORR1B1	Tgif1(Homeobox)/mES-Tgif1-ChIP-Seq(GSE55404)	366	373	+	3.71708018290133	proto	125
ORR1B1	Tgif1(Homeobox)/mES-Tgif1-ChIP-Seq(GSE55404)	122	129	-	3.57874903951821	proto	125
ORR1B1	Tgif1(Homeobox)/mES-Tgif1-ChIP-Seq(GSE55404)	221	228	-	2.79971786043706	proto	125
ORR1B1	Tgif1(Homeobox)/mES-Tgif1-ChIP-Seq(GSE55404)	244	251	-	2.49962512032843	proto	125
ORR1B1	Tgif1(Homeobox)/mES-Tgif1-ChIP-Seq(GSE55404)	279	286	-	4.42236853947119	proto	125
ORR1B1	Tgif1(Homeobox)/mES-Tgif1-ChIP-Seq(GSE55404)	304	311	-	3.69597493241189	proto	125
ORR1B1	Tgif2(Homeobox)/mES-Tgif2-ChIP-Seq(GSE55404)	124	131	+	4.88871451862285	proto	125
ORR1B1	Tgif2(Homeobox)/mES-Tgif2-ChIP-Seq(GSE55404)	168	175	+	2.95796111124312	proto	125
ORR1B1	Tgif2(Homeobox)/mES-Tgif2-ChIP-Seq(GSE55404)	223	230	+	2.66517088169601	proto	125
ORR1B1	Tgif2(Homeobox)/mES-Tgif2-ChIP-Seq(GSE55404)	246	253	+	2.70286379361605	proto	125
ORR1B1	Tgif2(Homeobox)/mES-Tgif2-ChIP-Seq(GSE55404)	261	268	+	3.92675733537026	proto	125
ORR1B1	Tgif2(Homeobox)/mES-Tgif2-ChIP-Seq(GSE55404)	360	367	+	2.69506821986506	proto	125
ORR1B1	Tgif2(Homeobox)/mES-Tgif2-ChIP-Seq(GSE55404)	63	70	-	3.69628347473709	proto	125
ORR1B1	Tgif2(Homeobox)/mES-Tgif2-ChIP-Seq(GSE55404)	121	128	-	4.39923690168363	proto	125
ORR1B1	Tgif2(Homeobox)/mES-Tgif2-ChIP-Seq(GSE55404)	297	304	-	2.84888828288256	proto	125
ORR1B1	Tgif2(Homeobox)/mES-Tgif2-ChIP-Seq(GSE55404)	303	310	-	3.46422635933766	proto	125
ORR1B1	Tgif2(Homeobox)/mES-Tgif2-ChIP-Seq(GSE55404)	349	356	-	2.74225628633867	proto	125
ORR1B1	THRb(NR)/HepG2-THRb.Flag-ChIP-Seq(Encode)	148	162	+	4.56911565647994	proto	16
ORR1B1	THRa(NR)/C17.2-THRa-ChIP-Seq(GSE38347)	138	152	+	4.40962599963074	proto	16
ORR1B1	THRa(NR)/C17.2-THRa-ChIP-Seq(GSE38347)	21	35	-	5.41912344461189	proto	16
ORR1B1	THRb(NR)/Liver-NR1A2-ChIP-Seq(GSE52613)	145	152	+	2.59903432401898	proto	15
